date,hours_since_deployment,block,treatment,exclosure_treatment,initial_count,eggs,1_instars,2_instars,3_instars,4_instars,5_instars,pupae,total_all_stages
23-Aug,11,2,turf,closed,12,12,0,0,0,0,0,0,12
23-Aug,13,2,turf,closed,12,12,0,0,0,0,0,0,12
24-Aug,19,2,turf,closed,12,12,0,0,0,0,0,0,12
24-Aug,22,2,turf,closed,12,12,0,0,0,0,0,0,12
24-Aug,26,2,turf,closed,12,12,0,0,0,0,0,0,12
25-Aug,49,2,turf,closed,12,12,0,0,0,0,0,0,12
26-Aug,71,2,turf,closed,12,12,0,0,0,0,0,0,12
27-Aug,97,2,turf,closed,12,0,7,0,0,0,0,0,7
29-Aug,145,2,turf,closed,12,0,1,3,0,0,0,0,4
5-Sep,312,2,turf,closed,12,0,0,0,0,0,0,0,0
12-Sep,480,2,turf,closed,12,0,0,0,0,0,2,5,7
17-Sep,600,2,turf,closed,12,0,0,0,0,0,0,6,6
23-Aug,0,2,turf,open,12,12,0,0,0,0,0,0,12
23-Aug,6,2,turf,open,12,11,0,0,0,0,0,0,11
23-Aug,8,2,turf,open,12,10,0,0,0,0,0,0,10
23-Aug,11,2,turf,open,12,10,0,0,0,0,0,0,10
23-Aug,13,2,turf,open,12,10,0,0,0,0,0,0,10
24-Aug,19,2,turf,open,12,10,0,0,0,0,0,0,10
24-Aug,22,2,turf,open,12,10,0,0,0,0,0,0,10
24-Aug,26,2,turf,open,12,10,0,0,0,0,0,0,10
25-Aug,49,2,turf,open,12,9,0,0,0,0,0,0,9
26-Aug,71,2,turf,open,12,8,0,0,0,0,0,0,8
27-Aug,97,2,turf,open,12,3,3,0,0,0,0,0,6
29-Aug,145,2,turf,open,12,0,3,0,0,0,0,0,3
5-Sep,312,2,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,2,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,2,turf,open,12,0,0,0,0,0,0,0,0
23-Aug,0,2,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,2,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,2,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,2,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,13,2,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,19,2,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,22,2,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,26,2,turf,sham,12,12,0,0,0,0,0,0,12
25-Aug,49,2,turf,sham,12,11,0,0,0,0,0,0,11
26-Aug,71,2,turf,sham,12,11,0,0,0,0,0,0,11
27-Aug,97,2,turf,sham,12,1,6,0,0,0,0,0,7
29-Aug,145,2,turf,sham,12,0,6,0,0,0,0,0,6
5-Sep,312,2,turf,sham,12,0,0,1,0,5,0,0,6
12-Sep,480,2,turf,sham,12,0,0,0,0,0,1,0,1
17-Sep,600,2,turf,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,3,bare,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,3,bare,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,3,bare,closed,12,12,0,0,0,0,0,0,12
23-Aug,11,3,bare,closed,12,12,0,0,0,0,0,0,12
24-Aug,13,3,bare,closed,12,12,0,0,0,0,0,0,12
24-Aug,19,3,bare,closed,12,12,0,0,0,0,0,0,12
24-Aug,22,3,bare,closed,12,12,0,0,0,0,0,0,12
24-Aug,26,3,bare,closed,12,11,0,0,0,0,0,0,11
25-Aug,49,3,bare,closed,12,8,0,0,0,0,0,0,8
26-Aug,71,3,bare,closed,12,10,1,0,0,0,0,0,11
27-Aug,97,3,bare,closed,12,0,3,0,0,0,0,0,3
29-Aug,145,3,bare,closed,12,0,4,2,0,0,0,0,6
5-Sep,312,3,bare,closed,12,0,0,0,0,4,0,0,4
12-Sep,480,3,bare,closed,12,0,0,0,0,0,2,3,5
17-Sep,600,3,bare,closed,12,0,0,0,0,0,0,5,5
23-Aug,0,3,bare,open,12,12,0,0,0,0,0,0,12
23-Aug,6,3,bare,open,12,12,0,0,0,0,0,0,12
23-Aug,8,3,bare,open,12,12,0,0,0,0,0,0,12
23-Aug,11,3,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,13,3,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,19,3,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,22,3,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,26,3,bare,open,12,12,0,0,0,0,0,0,12
25-Aug,49,3,bare,open,12,11,0,0,0,0,0,0,11
26-Aug,71,3,bare,open,12,11,0,0,0,0,0,0,11
27-Aug,97,3,bare,open,12,11,0,0,0,0,0,0,11
29-Aug,145,3,bare,open,12,2,0,0,0,0,0,0,2
5-Sep,312,3,bare,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,bare,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,bare,open,12,0,0,0,0,0,0,0,0
23-Aug,0,3,bare,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,3,bare,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,3,bare,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,3,bare,sham,12,12,0,0,0,0,0,0,12
24-Aug,13,3,bare,sham,12,12,0,0,0,0,0,0,12
24-Aug,19,3,bare,sham,12,12,0,0,0,0,0,0,12
24-Aug,22,3,bare,sham,12,12,0,0,0,0,0,0,12
24-Aug,26,3,bare,sham,12,11,0,0,0,0,0,0,11
25-Aug,49,3,bare,sham,12,11,0,0,0,0,0,0,11
26-Aug,71,3,bare,sham,12,10,0,0,0,0,0,0,10
27-Aug,97,3,bare,sham,12,5,1,0,0,0,0,0,6
29-Aug,145,3,bare,sham,12,0,2,0,0,0,0,0,2
5-Sep,312,3,bare,sham,12,0,0,0,0,0,1,0,1
12-Sep,480,3,bare,sham,12,0,0,0,0,0,3,0,3
17-Sep,600,3,bare,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,3,corn,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,3,corn,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,3,corn,closed,12,12,0,0,0,0,0,0,12
23-Aug,11,3,corn,closed,12,12,0,0,0,0,0,0,12
24-Aug,13,3,corn,closed,12,12,0,0,0,0,0,0,12
24-Aug,19,3,corn,closed,12,12,0,0,0,0,0,0,12
24-Aug,22,3,corn,closed,12,12,0,0,0,0,0,0,12
24-Aug,26,3,corn,closed,12,12,0,0,0,0,0,0,12
25-Aug,49,3,corn,closed,12,11,0,0,0,0,0,0,11
26-Aug,71,3,corn,closed,12,9,0,0,0,0,0,0,9
27-Aug,97,3,corn,closed,12,7,1,0,0,0,0,0,8
29-Aug,145,3,corn,closed,12,1,2,0,0,0,0,0,3
5-Sep,312,3,corn,closed,12,0,0,0,0,2,0,0,2
12-Sep,480,3,corn,closed,12,0,0,0,0,0,0,0,0
17-Sep,600,3,corn,closed,12,0,0,0,0,0,0,0,0
23-Aug,0,3,corn,open,12,12,0,0,0,0,0,0,12
23-Aug,6,3,corn,open,12,12,0,0,0,0,0,0,12
23-Aug,8,3,corn,open,12,12,0,0,0,0,0,0,12
23-Aug,11,3,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,13,3,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,19,3,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,22,3,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,26,3,corn,open,12,11,0,0,0,0,0,0,11
25-Aug,49,3,corn,open,12,11,0,0,0,0,0,0,11
26-Aug,71,3,corn,open,12,7,1,0,0,0,0,0,8
27-Aug,97,3,corn,open,12,0,5,0,0,0,0,0,5
29-Aug,145,3,corn,open,12,0,0,2,0,0,0,0,2
5-Sep,312,3,corn,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,corn,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,corn,open,12,0,0,0,0,0,0,0,0
23-Aug,0,3,corn,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,3,corn,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,3,corn,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,3,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,13,3,corn,sham,12,11,0,0,0,0,0,0,11
24-Aug,19,3,corn,sham,12,11,0,0,0,0,0,0,11
24-Aug,22,3,corn,sham,12,11,0,0,0,0,0,0,11
24-Aug,26,3,corn,sham,12,9,0,0,0,0,0,0,9
25-Aug,49,3,corn,sham,12,6,0,0,0,0,0,0,6
26-Aug,71,3,corn,sham,12,0,0,0,0,0,0,0,0
27-Aug,97,3,corn,sham,12,0,0,0,0,0,0,0,0
29-Aug,145,3,corn,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,3,corn,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,3,corn,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,corn,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,3,prairie,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,3,prairie,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,3,prairie,closed,12,12,0,0,0,0,0,0,12
23-Aug,11,3,prairie,closed,12,11,0,0,0,0,0,0,11
24-Aug,13,3,prairie,closed,12,11,0,0,0,0,0,0,11
24-Aug,19,3,prairie,closed,12,9,0,0,0,0,0,0,9
24-Aug,22,3,prairie,closed,12,8,0,0,0,0,0,0,8
24-Aug,26,3,prairie,closed,12,8,0,0,0,0,0,0,8
25-Aug,49,3,prairie,closed,12,6,0,0,0,0,0,0,6
26-Aug,71,3,prairie,closed,12,3,0,0,0,0,0,0,3
27-Aug,97,3,prairie,closed,12,3,0,0,0,0,0,0,3
29-Aug,145,3,prairie,closed,12,0,0,0,0,0,0,0,0
5-Sep,312,3,prairie,closed,12,0,0,0,0,1,0,0,1
12-Sep,480,3,prairie,closed,12,0,0,0,0,0,0,2,2
17-Sep,600,3,prairie,closed,12,0,0,0,0,0,0,0,0
23-Aug,0,3,prairie,open,12,12,0,0,0,0,0,0,12
23-Aug,6,3,prairie,open,12,8,0,0,0,0,0,0,8
23-Aug,8,3,prairie,open,12,6,0,0,0,0,0,0,6
23-Aug,11,3,prairie,open,12,5,0,0,0,0,0,0,5
24-Aug,13,3,prairie,open,12,1,0,0,0,0,0,0,1
24-Aug,19,3,prairie,open,12,1,0,0,0,0,0,0,1
24-Aug,22,3,prairie,open,12,1,0,0,0,0,0,0,1
24-Aug,26,3,prairie,open,12,1,0,0,0,0,0,0,1
25-Aug,49,3,prairie,open,12,1,0,0,0,0,0,0,1
26-Aug,71,3,prairie,open,12,0,0,0,0,0,0,0,0
27-Aug,97,3,prairie,open,12,0,0,0,0,0,0,0,0
29-Aug,145,3,prairie,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,prairie,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,prairie,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,prairie,open,12,0,0,0,0,0,0,0,0
23-Aug,0,3,prairie,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,3,prairie,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,3,prairie,sham,12,11,0,0,0,0,0,0,11
23-Aug,11,3,prairie,sham,12,11,0,0,0,0,0,0,11
24-Aug,13,3,prairie,sham,12,9,0,0,0,0,0,0,9
24-Aug,19,3,prairie,sham,12,7,0,0,0,0,0,0,7
24-Aug,22,3,prairie,sham,12,6,0,0,0,0,0,0,6
24-Aug,26,3,prairie,sham,12,7,0,0,0,0,0,0,7
25-Aug,49,3,prairie,sham,12,4,0,0,0,0,0,0,4
26-Aug,71,3,prairie,sham,12,1,0,0,0,0,0,0,1
27-Aug,97,3,prairie,sham,12,0,1,0,0,0,0,0,1
29-Aug,145,3,prairie,sham,12,0,0,1,0,0,0,0,1
5-Sep,312,3,prairie,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,3,prairie,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,prairie,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,3,soy,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,3,soy,closed,12,11,0,0,0,0,0,0,11
23-Aug,8,3,soy,closed,12,11,0,0,0,0,0,0,11
23-Aug,11,3,soy,closed,12,11,0,0,0,0,0,0,11
24-Aug,13,3,soy,closed,12,11,0,0,0,0,0,0,11
24-Aug,19,3,soy,closed,12,11,0,0,0,0,0,0,11
24-Aug,22,3,soy,closed,12,10,0,0,0,0,0,0,10
24-Aug,26,3,soy,closed,12,9,0,0,0,0,0,0,9
25-Aug,49,3,soy,closed,12,9,0,0,0,0,0,0,9
26-Aug,71,3,soy,closed,12,8,0,0,0,0,0,0,8
27-Aug,97,3,soy,closed,12,1,3,0,0,0,0,0,4
29-Aug,145,3,soy,closed,12,2,1,3,0,0,0,0,6
5-Sep,312,3,soy,closed,12,0,0,0,1,1,0,0,2
12-Sep,480,3,soy,closed,12,0,0,0,0,0,1,2,3
17-Sep,600,3,soy,closed,12,0,0,0,0,0,0,2,2
23-Aug,0,3,soy,open,12,12,0,0,0,0,0,0,12
23-Aug,6,3,soy,open,12,11,0,0,0,0,0,0,11
23-Aug,8,3,soy,open,12,11,0,0,0,0,0,0,11
23-Aug,11,3,soy,open,12,11,0,0,0,0,0,0,11
24-Aug,13,3,soy,open,12,8,0,0,0,0,0,0,8
24-Aug,19,3,soy,open,12,3,0,0,0,0,0,0,3
24-Aug,22,3,soy,open,12,3,0,0,0,0,0,0,3
24-Aug,26,3,soy,open,12,3,0,0,0,0,0,0,3
25-Aug,49,3,soy,open,12,2,0,0,0,0,0,0,2
26-Aug,71,3,soy,open,12,1,0,0,0,0,0,0,1
27-Aug,97,3,soy,open,12,0,0,0,0,0,0,0,0
29-Aug,145,3,soy,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,soy,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,soy,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,soy,open,12,0,0,0,0,0,0,0,0
23-Aug,0,3,soy,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,3,soy,sham,12,10,0,0,0,0,0,0,10
23-Aug,8,3,soy,sham,12,10,0,0,0,0,0,0,10
23-Aug,11,3,soy,sham,12,10,0,0,0,0,0,0,10
24-Aug,13,3,soy,sham,12,9,0,0,0,0,0,0,9
24-Aug,19,3,soy,sham,12,8,0,0,0,0,0,0,8
24-Aug,22,3,soy,sham,12,8,0,0,0,0,0,0,8
24-Aug,26,3,soy,sham,12,8,0,0,0,0,0,0,8
25-Aug,49,3,soy,sham,12,6,0,0,0,0,0,0,6
26-Aug,71,3,soy,sham,12,5,0,0,0,0,0,0,5
27-Aug,97,3,soy,sham,12,0,1,0,0,0,0,0,1
29-Aug,145,3,soy,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,3,soy,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,3,soy,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,soy,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,3,turf,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,3,turf,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,3,turf,closed,12,12,0,0,0,0,0,0,12
23-Aug,11,3,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,13,3,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,19,3,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,22,3,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,26,3,turf,closed,12,8,0,0,0,0,0,0,8
25-Aug,49,3,turf,closed,12,8,0,0,0,0,0,0,8
26-Aug,71,3,turf,closed,12,7,0,0,0,0,0,0,7
27-Aug,97,3,turf,closed,12,1,3,0,0,0,0,0,4
29-Aug,145,3,turf,closed,12,1,1,0,0,0,0,0,2
5-Sep,312,3,turf,closed,12,0,0,0,1,1,0,0,2
12-Sep,480,3,turf,closed,12,0,0,0,0,0,3,1,4
17-Sep,600,3,turf,closed,12,0,0,0,0,0,1,4,5
23-Aug,0,3,turf,open,12,12,0,0,0,0,0,0,12
23-Aug,6,3,turf,open,12,11,0,0,0,0,0,0,11
23-Aug,8,3,turf,open,12,11,0,0,0,0,0,0,11
23-Aug,11,3,turf,open,12,11,0,0,0,0,0,0,11
24-Aug,13,3,turf,open,12,11,0,0,0,0,0,0,11
24-Aug,19,3,turf,open,12,11,0,0,0,0,0,0,11
24-Aug,22,3,turf,open,12,11,0,0,0,0,0,0,11
24-Aug,26,3,turf,open,12,10,0,0,0,0,0,0,10
25-Aug,49,3,turf,open,12,8,0,0,0,0,0,0,8
26-Aug,71,3,turf,open,12,5,2,0,0,0,0,0,7
27-Aug,97,3,turf,open,12,2,1,0,0,0,0,0,3
29-Aug,145,3,turf,open,12,0,1,0,0,0,0,0,1
5-Sep,312,3,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,turf,open,12,0,0,0,0,0,0,0,0
17-Sep,600,3,turf,open,12,0,0,0,0,0,0,0,0
23-Aug,0,3,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,3,turf,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,3,turf,sham,12,11,0,0,0,0,0,0,11
23-Aug,11,3,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,13,3,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,19,3,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,22,3,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,26,3,turf,sham,12,11,0,0,0,0,0,0,11
25-Aug,49,3,turf,sham,12,11,0,0,0,0,0,0,11
26-Aug,71,3,turf,sham,12,8,1,0,0,0,0,0,9
27-Aug,97,3,turf,sham,12,2,2,0,0,0,0,0,4
29-Aug,145,3,turf,sham,12,2,1,1,0,0,0,0,4
5-Sep,312,3,turf,sham,12,0,0,0,1,2,0,0,3
12-Sep,480,3,turf,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,3,turf,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,4,bare,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,4,bare,closed,12,11,0,0,0,0,0,0,11
23-Aug,8,4,bare,closed,12,11,0,0,0,0,0,0,11
23-Aug,11,4,bare,closed,12,10,0,0,0,0,0,0,10
24-Aug,13,4,bare,closed,12,12,0,0,0,0,0,0,12
24-Aug,19,4,bare,closed,12,11,0,0,0,0,0,0,11
24-Aug,22,4,bare,closed,12,10,0,0,0,0,0,0,10
24-Aug,26,4,bare,closed,12,10,0,0,0,0,0,0,10
25-Aug,49,4,bare,closed,12,11,0,0,0,0,0,0,11
26-Aug,71,4,bare,closed,12,9,0,0,0,0,0,0,9
27-Aug,97,4,bare,closed,12,3,4,0,0,0,0,0,7
29-Aug,145,4,bare,closed,12,1,4,1,0,0,0,0,6
5-Sep,312,4,bare,closed,12,0,0,0,0,3,0,0,3
12-Sep,480,4,bare,closed,12,0,0,0,0,0,2,1,3
17-Sep,600,4,bare,closed,12,0,0,0,0,0,0,4,4
23-Aug,0,4,bare,open,12,12,0,0,0,0,0,0,12
23-Aug,6,4,bare,open,12,12,0,0,0,0,0,0,12
23-Aug,8,4,bare,open,12,12,0,0,0,0,0,0,12
23-Aug,11,4,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,13,4,bare,open,12,11,0,0,0,0,0,0,11
24-Aug,19,4,bare,open,12,11,0,0,0,0,0,0,11
24-Aug,22,4,bare,open,12,11,0,0,0,0,0,0,11
24-Aug,26,4,bare,open,12,10,0,0,0,0,0,0,10
25-Aug,49,4,bare,open,12,9,0,0,0,0,0,0,9
26-Aug,71,4,bare,open,12,5,0,0,0,0,0,0,5
27-Aug,97,4,bare,open,12,2,1,0,0,0,0,0,3
29-Aug,145,4,bare,open,12,2,0,0,0,0,0,0,2
5-Sep,312,4,bare,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,bare,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,bare,open,12,0,0,0,0,0,0,0,0
23-Aug,0,4,bare,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,4,bare,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,4,bare,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,4,bare,sham,12,11,0,0,0,0,0,0,11
24-Aug,13,4,bare,sham,12,7,0,0,0,0,0,0,7
24-Aug,19,4,bare,sham,12,6,0,0,0,0,0,0,6
24-Aug,22,4,bare,sham,12,6,0,0,0,0,0,0,6
24-Aug,26,4,bare,sham,12,6,0,0,0,0,0,0,6
25-Aug,49,4,bare,sham,12,2,0,0,0,0,0,0,2
26-Aug,71,4,bare,sham,12,1,0,0,0,0,0,0,1
27-Aug,97,4,bare,sham,12,1,0,0,0,0,0,0,1
29-Aug,145,4,bare,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,4,bare,sham,12,0,0,0,0,2,0,0,2
12-Sep,480,4,bare,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,bare,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,4,corn,closed,8,8,0,0,0,0,0,0,8
23-Aug,6,4,corn,closed,8,7,0,0,0,0,0,0,7
23-Aug,8,4,corn,closed,8,7,0,0,0,0,0,0,7
23-Aug,11,4,corn,closed,8,7,0,0,0,0,0,0,7
24-Aug,13,4,corn,closed,8,7,0,0,0,0,0,0,7
24-Aug,19,4,corn,closed,8,7,0,0,0,0,0,0,7
24-Aug,22,4,corn,closed,8,7,0,0,0,0,0,0,7
24-Aug,26,4,corn,closed,8,7,0,0,0,0,0,0,7
25-Aug,49,4,corn,closed,8,7,0,0,0,0,0,0,7
26-Aug,71,4,corn,closed,8,4,1,0,0,0,0,0,5
27-Aug,97,4,corn,closed,8,4,3,0,0,0,0,0,7
29-Aug,145,4,corn,closed,8,1,2,3,0,0,0,0,6
5-Sep,312,4,corn,closed,8,0,0,0,0,5,0,0,5
12-Sep,480,4,corn,closed,8,0,0,0,0,0,5,0,5
17-Sep,600,4,corn,closed,8,0,0,0,0,0,0,5,5
23-Aug,0,4,corn,open,12,12,0,0,0,0,0,0,12
23-Aug,6,4,corn,open,12,11,0,0,0,0,0,0,11
23-Aug,8,4,corn,open,12,11,0,0,0,0,0,0,11
23-Aug,11,4,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,13,4,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,19,4,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,22,4,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,26,4,corn,open,12,11,0,0,0,0,0,0,11
25-Aug,49,4,corn,open,12,11,0,0,0,0,0,0,11
26-Aug,71,4,corn,open,12,11,0,0,0,0,0,0,11
27-Aug,97,4,corn,open,12,8,4,0,0,0,0,0,12
29-Aug,145,4,corn,open,12,1,5,3,0,0,0,0,9
5-Sep,312,4,corn,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,corn,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,corn,open,12,0,0,0,0,0,0,0,0
23-Aug,0,4,corn,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,4,corn,sham,12,12,0,0,0,0,0,0,12
23-Aug,8,4,corn,sham,12,12,0,0,0,0,0,0,12
23-Aug,11,4,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,13,4,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,19,4,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,22,4,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,26,4,corn,sham,12,11,0,0,0,0,0,0,11
25-Aug,49,4,corn,sham,12,9,0,0,0,0,0,0,9
26-Aug,71,4,corn,sham,12,9,0,0,0,0,0,0,9
27-Aug,97,4,corn,sham,12,6,4,0,0,0,0,0,10
29-Aug,145,4,corn,sham,12,1,4,0,0,0,0,0,5
5-Sep,312,4,corn,sham,12,0,0,0,3,2,0,0,5
12-Sep,480,4,corn,sham,12,0,0,0,0,0,0,0,0
17-Sep,600,4,corn,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,4,prairie,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,4,prairie,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,4,prairie,closed,12,12,0,0,0,0,0,0,12
23-Aug,11,4,prairie,closed,12,12,0,0,0,0,0,0,12
24-Aug,13,4,prairie,closed,12,12,0,0,0,0,0,0,12
24-Aug,19,4,prairie,closed,12,12,0,0,0,0,0,0,12
24-Aug,22,4,prairie,closed,12,12,0,0,0,0,0,0,12
24-Aug,26,4,prairie,closed,12,12,0,0,0,0,0,0,12
25-Aug,49,4,prairie,closed,12,12,0,0,0,0,0,0,12
26-Aug,71,4,prairie,closed,12,11,1,0,0,0,0,0,12
27-Aug,97,4,prairie,closed,12,5,5,0,0,0,0,0,10
29-Aug,145,4,prairie,closed,12,0,0,0,0,0,0,0,0
5-Sep,312,4,prairie,closed,12,0,0,0,0,0,0,0,0
12-Sep,480,4,prairie,closed,12,0,0,0,0,0,0,0,0
17-Sep,600,4,prairie,closed,12,0,0,0,0,0,0,0,0
23-Aug,0,4,prairie,open,12,12,0,0,0,0,0,0,12
23-Aug,6,4,prairie,open,12,9,0,0,0,0,0,0,9
23-Aug,8,4,prairie,open,12,9,0,0,0,0,0,0,9
23-Aug,11,4,prairie,open,12,9,0,0,0,0,0,0,9
24-Aug,13,4,prairie,open,12,8,0,0,0,0,0,0,8
24-Aug,19,4,prairie,open,12,8,0,0,0,0,0,0,8
24-Aug,22,4,prairie,open,12,7,0,0,0,0,0,0,7
24-Aug,26,4,prairie,open,12,7,0,0,0,0,0,0,7
25-Aug,49,4,prairie,open,12,5,0,0,0,0,0,0,5
26-Aug,71,4,prairie,open,12,3,0,0,0,0,0,0,3
27-Aug,97,4,prairie,open,12,4,0,0,0,0,0,0,4
29-Aug,145,4,prairie,open,12,1,0,0,0,0,0,0,1
5-Sep,312,4,prairie,open,12,0,0,0,0,0,0,0,0
12-Sep,480,4,prairie,open,12,0,0,0,0,0,0,0,0
17-Sep,600,4,prairie,open,12,0,0,0,0,0,0,0,0
23-Aug,0,4,prairie,sham,12,12,0,0,0,0,0,0,12
23-Aug,6,4,prairie,sham,12,9,0,0,0,0,0,0,9
23-Aug,8,4,prairie,sham,12,9,0,0,0,0,0,0,9
23-Aug,11,4,prairie,sham,12,9,0,0,0,0,0,0,9
24-Aug,13,4,prairie,sham,12,6,0,0,0,0,0,0,6
24-Aug,19,4,prairie,sham,12,5,0,0,0,0,0,0,5
24-Aug,22,4,prairie,sham,12,2,0,0,0,0,0,0,2
24-Aug,26,4,prairie,sham,12,2,0,0,0,0,0,0,2
25-Aug,49,4,prairie,sham,12,2,0,0,0,0,0,0,2
26-Aug,71,4,prairie,sham,12,2,0,0,0,0,0,0,2
27-Aug,97,4,prairie,sham,12,1,0,0,0,0,0,0,1
29-Aug,145,4,prairie,sham,12,0,1,0,0,0,0,0,1
5-Sep,312,4,prairie,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,4,prairie,sham,12,0,0,0,0,0,1,0,1
17-Sep,600,4,prairie,sham,12,0,0,0,0,0,0,0,0
23-Aug,0,4,soy,closed,12,12,0,0,0,0,0,0,12
23-Aug,6,4,soy,closed,12,12,0,0,0,0,0,0,12
23-Aug,8,4,soy,closed,12,12,0,0,0,0,0,0,12
23-Aug,11,4,soy,closed,12,12,0,0,0,0,0,0,12
24-Aug,13,4,soy,closed,12,12,0,0,0,0,0,0,12
24-Aug,19,4,soy,closed,12,9,0,0,0,0,0,0,9
24-Aug,22,4,soy,closed,12,9,0,0,0,0,0,0,9
24-Aug,26,4,soy,closed,12,9,0,0,0,0,0,0,9
25-Aug,49,4,soy,closed,12,9,0,0,0,0,0,0,9
