date,hours_since_deployment,block,treatment,exclosure_treatment,Initial_count,eggs,1_instars,2_instars,3_instars,4_instars,5_instars,pupae,total_all_stages
24-Aug,21,4,corn,closed,8,7,0,0,0,0,0,0,7
24-Aug,21,4,corn,open,12,11,0,0,0,0,0,0,12
24-Aug,21,4,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,21,4,prairie,closed,12,12,0,0,0,0,0,0,12
24-Aug,21,4,prairie,open,12,7,0,0,0,0,0,0,7
24-Aug,21,4,prairie,sham,12,2,0,0,0,0,0,0,2
24-Aug,21,4,soy,closed,12,9,0,0,0,0,0,0,9
24-Aug,21,4,soy,open,12,9,0,0,0,0,0,0,9
24-Aug,21,4,soy,sham,12,12,0,0,0,0,0,0,12
24-Aug,21,4,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,21,4,turf,open,12,12,0,0,0,0,0,0,12
24-Aug,21,4,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,25,1,bare,closed,12,7,0,0,0,0,0,0,4.5
24-Aug,25,1,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,25,1,bare,sham,12,12,0,0,0,0,0,0,12
24-Aug,25,1,corn,closed,12,10,0,0,0,0,0,0,11
24-Aug,25,1,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,25,1,corn,sham,12,12,0,0,0,0,0,0,12
24-Aug,25,1,prairie,closed,12,7,0,0,0,0,0,0,8
24-Aug,25,1,prairie,open,12,5,0,0,0,0,0,0,5
24-Aug,25,1,prairie,sham,12,7,0,0,0,0,0,0,7
24-Aug,25,1,soy,closed,12,11,0,0,0,0,0,0,11
24-Aug,25,1,soy,open,12,8,0,0,0,0,0,0,8
24-Aug,25,1,soy,sham,8,11,0,0,0,0,0,0,11
24-Aug,25,1,turf,closed,12,11,0,0,0,0,0,0,11.5
24-Aug,25,1,turf,open,12,4,0,0,0,0,0,0,4
24-Aug,25,1,turf,sham,12,7,0,0,0,0,0,0,7
24-Aug,25,2,bare,closed,12,11,0,0,0,0,0,0,11
24-Aug,25,2,bare,open,12,11,0,0,0,0,0,0,11
24-Aug,25,2,bare,sham,12,4,0,0,0,0,0,0,4
24-Aug,25,2,corn,closed,12,12,0,0,0,0,0,0,12
24-Aug,25,2,corn,open,12,5,0,0,0,0,0,0,5
24-Aug,25,2,corn,sham,12,10,0,0,0,0,0,0,10
24-Aug,25,2,prairie,closed,12,11,0,0,0,0,0,0,11
24-Aug,25,2,prairie,open,12,0,0,0,0,0,0,0,0
24-Aug,25,2,prairie,sham,12,9,0,0,0,0,0,0,9
24-Aug,25,2,soy,closed,12,11,0,0,0,0,0,0,11
24-Aug,25,2,soy,open,12,10,0,0,0,0,0,0,10
24-Aug,25,2,soy,sham,12,9,0,0,0,0,0,0,9
24-Aug,25,2,turf,closed,12,12,0,0,0,0,0,0,12
24-Aug,25,2,turf,open,12,10,0,0,0,0,0,0,10
24-Aug,25,2,turf,sham,12,12,0,0,0,0,0,0,12
24-Aug,25,3,bare,closed,12,11,0,0,0,0,0,0,11
24-Aug,25,3,bare,open,12,12,0,0,0,0,0,0,12
24-Aug,25,3,bare,sham,12,11,0,0,0,0,0,0,11
24-Aug,25,3,corn,closed,12,12,0,0,0,0,0,0,12
24-Aug,25,3,corn,open,12,11,0,0,0,0,0,0,11
24-Aug,25,3,corn,sham,12,9,0,0,0,0,0,0,9
24-Aug,25,3,prairie,closed,12,8,0,0,0,0,0,0,8
24-Aug,25,3,prairie,open,12,1,0,0,0,0,0,0,1
24-Aug,25,3,prairie,sham,12,7,0,0,0,0,0,0,7
24-Aug,25,3,soy,closed,12,9,0,0,0,0,0,0,9
24-Aug,25,3,soy,open,12,3,0,0,0,0,0,0,3
24-Aug,25,3,soy,sham,12,8,0,0,0,0,0,0,8
24-Aug,25,3,turf,closed,12,8,0,0,0,0,0,0,8
24-Aug,25,3,turf,open,12,10,0,0,0,0,0,0,10
24-Aug,25,3,turf,sham,12,11,0,0,0,0,0,0,11
24-Aug,25,4,bare,closed,12,10,0,0,0,0,0,0,11
24-Aug,25,4,bare,open,12,10,0,0,0,0,0,0,10
24-Aug,25,4,bare,sham,12,6,0,0,0,0,0,0,6
24-Aug,25,4,corn,closed,8,7,0,0,0,0,0,0,7
24-Aug,25,4,corn,open,12,11,0,0,0,0,0,0,12
24-Aug,25,4,corn,sham,12,11,0,0,0,0,0,0,11
24-Aug,25,4,prairie,closed,12,12,0,0,0,0,0,0,12
24-Aug,25,4,prairie,open,12,7,0,0,0,0,0,0,7
24-Aug,25,4,prairie,sham,12,2,0,0,0,0,0,0,2
24-Aug,25,4,soy,closed,12,9,0,0,0,0,0,0,9
24-Aug,25,4,soy,open,12,9,0,0,0,0,0,0,9
24-Aug,25,4,soy,sham,12,11,0,0,0,0,0,0,12
24-Aug,25,4,turf,closed,12,11,0,0,0,0,0,0,11
24-Aug,25,4,turf,open,12,12,0,0,0,0,0,0,12
24-Aug,25,4,turf,sham,12,12,0,0,0,0,0,0,12
25-Aug,48,1,bare,closed,12,3,0,0,0,0,0,0,3
25-Aug,48,1,bare,open,12,12,0,0,0,0,0,0,12
25-Aug,48,1,bare,sham,12,11,0,0,0,0,0,0,11
25-Aug,48,1,corn,closed,12,10,1,0,0,0,0,0,11
25-Aug,48,1,corn,open,12,9,0,0,0,0,0,0,9
25-Aug,48,1,corn,sham,12,11,0,0,0,0,0,0,11
25-Aug,48,1,prairie,closed,12,8,0,0,0,0,0,0,8
25-Aug,48,1,prairie,open,12,5,0,0,0,0,0,0,5
25-Aug,48,1,prairie,sham,12,4,0,0,0,0,0,0,4
25-Aug,48,1,soy,closed,12,9,0,0,0,0,0,0,9
25-Aug,48,1,soy,open,12,6,0,0,0,0,0,0,7.5
25-Aug,48,1,soy,sham,8,10,0,0,0,0,0,0,10
25-Aug,48,1,turf,closed,12,10,0,0,0,0,0,0,10
25-Aug,48,1,turf,open,12,4,0,0,0,0,0,0,4
25-Aug,48,1,turf,sham,12,7,0,0,0,0,0,0,7
25-Aug,48,2,bare,closed,12,11,0,0,0,0,0,0,11
25-Aug,48,2,bare,open,12,11,0,0,0,0,0,0,11
25-Aug,48,2,bare,sham,12,3,0,0,0,0,0,0,3
25-Aug,48,2,corn,closed,12,12,0,0,0,0,0,0,12
25-Aug,48,2,corn,open,12,4,0,0,0,0,0,0,4
25-Aug,48,2,corn,sham,12,8,0,0,0,0,0,0,8
25-Aug,48,2,prairie,closed,12,10,0,0,0,0,0,0,10
25-Aug,48,2,prairie,open,12,0,0,0,0,0,0,0,0
25-Aug,48,2,prairie,sham,12,8,0,0,0,0,0,0,8
25-Aug,48,2,soy,closed,12,9,0,0,0,0,0,0,11
25-Aug,48,2,soy,open,12,10,0,0,0,0,0,0,10
25-Aug,48,2,soy,sham,12,6,0,0,0,0,0,0,6
25-Aug,48,2,turf,closed,12,12,0,0,0,0,0,0,12
25-Aug,48,2,turf,open,12,9,0,0,0,0,0,0,9
25-Aug,48,2,turf,sham,12,11,0,0,0,0,0,0,11
25-Aug,48,3,bare,closed,12,8,0,0,0,0,0,0,11
25-Aug,48,3,bare,open,12,11,0,0,0,0,0,0,11
25-Aug,48,3,bare,sham,12,11,0,0,0,0,0,0,11
25-Aug,48,3,corn,closed,12,11,0,0,0,0,0,0,11
25-Aug,48,3,corn,open,12,11,0,0,0,0,0,0,11
25-Aug,48,3,corn,sham,12,6,0,0,0,0,0,0,6
25-Aug,48,3,prairie,closed,12,6,0,0,0,0,0,0,6
25-Aug,48,3,prairie,open,12,1,0,0,0,0,0,0,1
25-Aug,48,3,prairie,sham,12,4,0,0,0,0,0,0,4
25-Aug,48,3,soy,closed,12,9,0,0,0,0,0,0,9
25-Aug,48,3,soy,open,12,2,0,0,0,0,0,0,2
25-Aug,48,3,soy,sham,12,6,0,0,0,0,0,0,6
25-Aug,48,3,turf,closed,12,8,0,0,0,0,0,0,8
25-Aug,48,3,turf,open,12,8,0,0,0,0,0,0,8
25-Aug,48,3,turf,sham,12,11,0,0,0,0,0,0,11
25-Aug,48,4,bare,closed,12,11,0,0,0,0,0,0,11
25-Aug,48,4,bare,open,12,9,0,0,0,0,0,0,9
25-Aug,48,4,bare,sham,12,2,0,0,0,0,0,0,2
25-Aug,48,4,corn,closed,8,7,0,0,0,0,0,0,7
25-Aug,48,4,corn,open,12,11,0,0,0,0,0,0,12
25-Aug,48,4,corn,sham,12,9,0,0,0,0,0,0,10.5
25-Aug,48,4,prairie,closed,12,12,0,0,0,0,0,0,12
25-Aug,48,4,prairie,open,12,5,0,0,0,0,0,0,5.5
25-Aug,48,4,prairie,sham,12,2,0,0,0,0,0,0,2
25-Aug,48,4,soy,closed,12,9,0,0,0,0,0,0,9
25-Aug,48,4,soy,open,12,9,0,0,0,0,0,0,9
25-Aug,48,4,soy,sham,12,12,0,0,0,0,0,0,12
25-Aug,48,4,turf,closed,12,10,0,0,0,0,0,0,10
25-Aug,48,4,turf,open,12,12,0,0,0,0,0,0,12
25-Aug,48,4,turf,sham,12,10,0,0,0,0,0,0,10
26-Aug,70,1,bare,closed,12,2,0,0,0,0,0,0,2
26-Aug,70,1,bare,open,12,8,2,0,0,0,0,0,10
26-Aug,70,1,bare,sham,12,8,0,0,0,0,0,0,8
26-Aug,70,1,corn,closed,12,10,1,0,0,0,0,0,11
26-Aug,70,1,corn,open,12,8,0,0,0,0,0,0,8
26-Aug,70,1,corn,sham,12,10,1,0,0,0,0,0,11
26-Aug,70,1,prairie,closed,12,7,1,0,0,0,0,0,8
26-Aug,70,1,prairie,open,12,2,0,0,0,0,0,0,2
26-Aug,70,1,prairie,sham,12,0,0,0,0,0,0,0,2.5
26-Aug,70,1,soy,closed,12,7,0,0,0,0,0,0,7
26-Aug,70,1,soy,open,12,6,0,0,0,0,0,0,7.5
26-Aug,70,1,soy,sham,8,9,1,0,0,0,0,0,10
26-Aug,70,1,turf,closed,12,7,0,0,0,0,0,0,9
26-Aug,70,1,turf,open,12,3,0,0,0,0,0,0,4
26-Aug,70,1,turf,sham,12,7,0,0,0,0,0,0,7
26-Aug,70,2,bare,closed,12,9,0,0,0,0,0,0,9
26-Aug,70,2,bare,open,12,7,1,0,0,0,0,0,8
26-Aug,70,2,bare,sham,12,2,0,0,0,0,0,0,2
26-Aug,70,2,corn,closed,12,12,0,0,0,0,0,0,12
26-Aug,70,2,corn,open,12,2,0,0,0,0,0,0,3.5
26-Aug,70,2,corn,sham,12,7,0,0,0,0,0,0,7
26-Aug,70,2,prairie,closed,12,7,0,0,0,0,0,0,7
26-Aug,70,2,prairie,open,12,0,0,0,0,0,0,0,0
26-Aug,70,2,prairie,sham,12,4,1,0,0,0,0,0,5
26-Aug,70,2,soy,closed,12,11,0,0,0,0,0,0,11
26-Aug,70,2,soy,open,12,7,0,0,0,0,0,0,7
26-Aug,70,2,soy,sham,12,4,0,0,0,0,0,0,4
26-Aug,70,2,turf,closed,12,12,0,0,0,0,0,0,12
26-Aug,70,2,turf,open,12,8,0,0,0,0,0,0,8
26-Aug,70,2,turf,sham,12,11,0,0,0,0,0,0,11
26-Aug,70,3,bare,closed,12,10,1,0,0,0,0,0,11
26-Aug,70,3,bare,open,12,11,0,0,0,0,0,0,11
26-Aug,70,3,bare,sham,12,10,0,0,0,0,0,0,10
26-Aug,70,3,corn,closed,12,9,0,0,0,0,0,0,9
26-Aug,70,3,corn,open,12,7,1,0,0,0,0,0,8
26-Aug,70,3,corn,sham,12,0,0,0,0,0,0,0,0
26-Aug,70,3,prairie,closed,12,3,0,0,0,0,0,0,3
26-Aug,70,3,prairie,open,12,0,0,0,0,0,0,0,0
26-Aug,70,3,prairie,sham,12,1,0,0,0,0,0,0,1
26-Aug,70,3,soy,closed,12,8,0,0,0,0,0,0,8
26-Aug,70,3,soy,open,12,1,0,0,0,0,0,0,1
26-Aug,70,3,soy,sham,12,5,0,0,0,0,0,0,5
26-Aug,70,3,turf,closed,12,7,0,0,0,0,0,0,7
26-Aug,70,3,turf,open,12,5,2,0,0,0,0,0,7
26-Aug,70,3,turf,sham,12,8,1,0,0,0,0,0,9
26-Aug,70,4,bare,closed,12,9,0,0,0,0,0,0,9
26-Aug,70,4,bare,open,12,5,0,0,0,0,0,0,5
26-Aug,70,4,bare,sham,12,1,0,0,0,0,0,0,2
26-Aug,70,4,corn,closed,8,4,1,0,0,0,0,0,7
26-Aug,70,4,corn,open,12,11,0,0,0,0,0,0,12
26-Aug,70,4,corn,sham,12,9,0,0,0,0,0,0,10.5
26-Aug,70,4,prairie,closed,12,11,1,0,0,0,0,0,12
26-Aug,70,4,prairie,open,12,3,0,0,0,0,0,0,5.5
26-Aug,70,4,prairie,sham,12,2,0,0,0,0,0,0,2
26-Aug,70,4,soy,closed,12,6,1,0,0,0,0,0,7
26-Aug,70,4,soy,open,12,7,0,0,0,0,0,0,7
26-Aug,70,4,soy,sham,12,10,2,0,0,0,0,0,12
26-Aug,70,4,turf,closed,12,10,0,0,0,0,0,0,10
26-Aug,70,4,turf,open,12,12,0,0,0,0,0,0,12
26-Aug,70,4,turf,sham,12,3,0,0,0,0,0,0,7.5
27-Aug,96,1,corn,closed,12,3,5,0,0,0,0,0,8
27-Aug,96,1,corn,open,12,2,3,0,0,0,0,0,5
27-Aug,96,1,corn,sham,12,3,3,0,0,0,0,0,6
27-Aug,96,1,fallow,closed,12,0,1,0,0,0,0,0,1
27-Aug,96,1,fallow,open,12,3,1,0,0,0,0,0,4
27-Aug,96,1,fallow,sham,12,0,2,0,0,0,0,0,2
27-Aug,96,1,prairie,closed,12,3,2,0,0,0,0,0,5
27-Aug,96,1,prairie,open,12,1,1,0,0,0,0,0,2
27-Aug,96,1,prairie,sham,12,0,0,0,0,0,0,0,2.5
27-Aug,96,1,soy,closed,12,3,0,0,0,0,0,0,5.5
27-Aug,96,1,soy,open,12,4,3,0,0,0,0,0,7
27-Aug,96,1,soy,sham,8,2,3,0,0,0,0,0,5
27-Aug,96,1,turf,closed,12,8,0,0,0,0,0,0,8
27-Aug,96,1,turf,open,12,3,1,0,0,0,0,0,4
27-Aug,96,1,turf,sham,12,2,0,0,0,0,0,0,5
27-Aug,96,2,corn,closed,12,10,2,0,0,0,0,0,12
27-Aug,96,2,corn,open,12,3,0,0,0,0,0,0,3
27-Aug,96,2,corn,sham,12,4,1,0,0,0,0,0,5
27-Aug,96,2,fallow,closed,12,3,3,0,0,0,0,0,6
27-Aug,96,2,fallow,open,12,2,1,0,0,0,0,0,3
27-Aug,96,2,fallow,sham,12,1,0,0,0,0,0,0,1
27-Aug,96,2,prairie,closed,12,1,6,0,0,0,0,0,7
27-Aug,96,2,prairie,open,12,0,0,0,0,0,0,0,0
27-Aug,96,2,prairie,sham,12,1,2,0,0,0,0,0,3
27-Aug,96,2,soy,closed,12,6,1,0,0,0,0,0,7
27-Aug,96,2,soy,open,12,3,1,0,0,0,0,0,4
27-Aug,96,2,soy,sham,12,1,1,0,0,0,0,0,2
27-Aug,96,2,turf,closed,12,0,7,0,0,0,0,0,7
27-Aug,96,2,turf,open,12,3,3,0,0,0,0,0,6
27-Aug,96,2,turf,sham,12,1,6,0,0,0,0,0,7
27-Aug,96,3,corn,closed,12,7,1,0,0,0,0,0,8
27-Aug,96,3,corn,open,12,0,5,0,0,0,0,0,5
27-Aug,96,3,corn,sham,12,0,0,0,0,0,0,0,0
27-Aug,96,3,fallow,closed,12,0,3,0,0,0,0,0,8
27-Aug,96,3,fallow,open,12,11,0,0,0,0,0,0,11
27-Aug,96,3,fallow,sham,12,5,1,0,0,0,0,0,6
27-Aug,96,3,prairie,closed,12,3,0,0,0,0,0,0,3
27-Aug,96,3,prairie,open,12,0,0,0,0,0,0,0,0
27-Aug,96,3,prairie,sham,12,0,1,0,0,0,0,0,1
27-Aug,96,3,soy,closed,12,1,3,0,0,0,0,0,7
27-Aug,96,3,soy,open,12,0,0,0,0,0,0,0,0
27-Aug,96,3,soy,sham,12,0,1,0,0,0,0,0,1
27-Aug,96,3,turf,closed,12,1,3,0,0,0,0,0,6
27-Aug,96,3,turf,open,12,2,1,0,0,0,0,0,3
27-Aug,96,3,turf,sham,12,2,2,0,0,0,0,0,4
27-Aug,96,4,corn,closed,12,4,3,0,0,0,0,0,7
27-Aug,96,4,corn,open,12,8,4,0,0,0,0,0,12
27-Aug,96,4,corn,sham,12,6,4,0,0,0,0,0,10
27-Aug,96,4,fallow,closed,8,3,4,0,0,0,0,0,7
27-Aug,96,4,fallow,open,12,2,1,0,0,0,0,0,3
27-Aug,96,4,fallow,sham,12,1,0,0,0,0,0,0,2
27-Aug,96,4,prairie,closed,12,5,5,0,0,0,0,0,10
27-Aug,96,4,prairie,open,12,4,0,0,0,0,0,0,4
27-Aug,96,4,prairie,sham,12,1,0,0,0,0,0,0,1
27-Aug,96,4,soy,closed,12,2,4,0,0,0,0,0,6
27-Aug,96,4,soy,open,12,6,0,0,0,0,0,0,6
27-Aug,96,4,soy,sham,12,5,2,0,0,0,0,0,7
27-Aug,96,4,turf,closed,12,2,4,0,0,0,0,0,6
27-Aug,96,4,turf,open,12,4,4,0,0,0,0,0,8
27-Aug,96,4,turf,sham,12,5,0,0,0,0,0,0,5
29-Aug,144,1,corn,closed,12,0,6,1,0,0,0,0,7
29-Aug,144,1,corn,open,12,0,1,0,0,0,0,0,1
29-Aug,144,1,corn,sham,12,2,1,0,0,0,0,0,3
29-Aug,144,1,fallow,closed,12,0,0,0,0,0,0,0,1
29-Aug,144,1,fallow,open,12,0,0,1,0,0,0,0,1
29-Aug,144,1,fallow,sham,12,0,1,0,0,0,0,0,1
29-Aug,144,1,prairie,closed,12,0,3,0,0,0,0,0,3
29-Aug,144,1,prairie,open,12,0,0,0,0,0,0,0,0
29-Aug,144,1,prairie,sham,12,0,1,0,0,0,0,0,1
29-Aug,144,1,soy,closed,12,4,0,0,0,0,0,0,4
29-Aug,144,1,soy,open,12,1,4,0,0,0,0,0,5
29-Aug,144,1,soy,sham,8,1,1,0,0,0,0,0,2
29-Aug,144,1,turf,closed,12,5,3,0,0,0,0,0,8
29-Aug,144,1,turf,open,12,1,1,1,0,0,0,0,3
29-Aug,144,1,turf,sham,12,3,0,0,0,0,0,0,3
29-Aug,144,2,corn,closed,12,2,7,0,0,0,0,0,9
29-Aug,144,2,corn,open,12,0,1,0,0,0,0,0,1
29-Aug,144,2,corn,sham,12,0,1,0,0,0,0,0,1
29-Aug,144,2,fallow,closed,12,1,4,0,0,0,0,0,5
29-Aug,144,2,fallow,open,12,1,1,0,1,0,0,0,3
29-Aug,144,2,fallow,sham,12,0,0,0,0,0,0,0,0
29-Aug,144,2,prairie,closed,12,0,5,1,0,0,0,0,6
29-Aug,144,2,prairie,open,12,0,0,0,0,0,0,0,0
29-Aug,144,2,prairie,sham,12,0,0,0,0,0,0,0,0
29-Aug,144,2,soy,closed,12,2,4,0,0,0,0,0,6
29-Aug,144,2,soy,open,12,0,2,0,0,0,0,0,2
29-Aug,144,2,soy,sham,12,0,0,0,0,0,0,0,0
29-Aug,144,2,turf,closed,12,0,1,3,0,0,0,0,7
29-Aug,144,2,turf,open,12,0,3,0,0,0,0,0,3
29-Aug,144,2,turf,sham,12,0,6,0,0,0,0,0,6
29-Aug,144,3,corn,closed,12,1,2,0,0,0,0,0,3
29-Aug,144,3,corn,open,12,0,0,2,0,0,0,0,2
29-Aug,144,3,corn,sham,12,0,0,0,0,0,0,0,0
29-Aug,144,3,fallow,closed,12,0,4,2,0,0,0,0,6
29-Aug,144,3,fallow,open,12,2,0,0,0,0,0,0,2
29-Aug,144,3,fallow,sham,12,0,2,0,0,0,0,0,4.5
29-Aug,144,3,prairie,closed,12,0,0,0,0,0,0,0,2.5
29-Aug,144,3,prairie,open,12,0,0,0,0,0,0,0,0
29-Aug,144,3,prairie,sham,12,0,0,1,0,0,0,0,1
29-Aug,144,3,soy,closed,12,2,1,3,0,0,0,0,6
29-Aug,144,3,soy,open,12,0,0,0,0,0,0,0,0
29-Aug,144,3,soy,sham,12,0,0,0,0,0,0,0,0
29-Aug,144,3,turf,closed,12,1,1,0,0,0,0,0,6
29-Aug,144,3,turf,open,12,0,1,0,0,0,0,0,1
29-Aug,144,3,turf,sham,12,2,1,1,0,0,0,0,4
29-Aug,144,4,corn,closed,12,1,2,3,0,0,0,0,6
29-Aug,144,4,corn,open,12,1,5,3,0,0,0,0,9
29-Aug,144,4,corn,sham,12,1,4,0,0,0,0,0,5
29-Aug,144,4,fallow,closed,8,1,4,1,0,0,0,0,6
29-Aug,144,4,fallow,open,12,2,0,0,0,0,0,0,2
29-Aug,144,4,fallow,sham,12,0,0,0,0,0,0,0,2
29-Aug,144,4,prairie,closed,12,0,0,0,0,0,0,0,0
29-Aug,144,4,prairie,open,12,1,0,0,0,0,0,0,1
29-Aug,144,4,prairie,sham,12,0,1,0,0,0,0,0,1
29-Aug,144,4,soy,closed,12,2,2,2,0,0,0,0,6
29-Aug,144,4,soy,open,12,2,2,0,0,0,0,0,4
29-Aug,144,4,soy,sham,12,4,0,0,0,0,0,0,4
29-Aug,144,4,turf,closed,12,1,4,1,0,0,0,0,6
29-Aug,144,4,turf,open,12,0,0,0,0,0,0,0,0
29-Aug,144,4,turf,sham,12,2,0,0,0,0,0,0,2
5-Sep,312,1,corn,closed,12,0,0,0,2,5,0,0,7
5-Sep,312,1,corn,open,12,0,0,0,0,0,0,0,0
5-Sep,312,1,corn,sham,12,0,0,0,1,1,0,0,2
5-Sep,312,1,fallow,closed,12,0,0,0,0,0,0,0,1
5-Sep,312,1,fallow,open,12,0,0,0,0,0,0,0,0
5-Sep,312,1,fallow,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,1,prairie,closed,12,0,0,0,2,0,0,0,2
5-Sep,312,1,prairie,open,12,0,0,0,0,0,0,0,0
5-Sep,312,1,prairie,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,1,soy,closed,12,0,0,0,0,0,0,0,0
5-Sep,312,1,soy,open,12,0,0,0,0,0,0,0,0
5-Sep,312,1,soy,sham,8,0,0,0,0,0,0,0,0
5-Sep,312,1,turf,closed,12,0,0,0,1,1,0,0,2
5-Sep,312,1,turf,open,12,0,0,0,0,0,0,0,0
5-Sep,312,1,turf,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,2,corn,closed,12,0,0,0,0,3,0,0,7.5
5-Sep,312,2,corn,open,12,0,0,0,0,0,0,0,0
5-Sep,312,2,corn,sham,12,0,0,0,0,1,0,0,1
5-Sep,312,2,fallow,closed,12,0,0,0,0,2,0,0,4
5-Sep,312,2,fallow,open,12,0,0,0,0,0,0,0,0
5-Sep,312,2,fallow,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,2,prairie,closed,12,0,0,0,3,1,0,0,4
5-Sep,312,2,prairie,open,12,0,0,0,0,0,0,0,0
5-Sep,312,2,prairie,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,2,soy,closed,12,0,0,0,0,1,0,0,4
5-Sep,312,2,soy,open,12,0,0,0,0,0,0,0,0
5-Sep,312,2,soy,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,2,turf,closed,12,0,0,0,0,0,0,0,7
5-Sep,312,2,turf,open,12,0,0,0,0,0,0,0,0
5-Sep,312,2,turf,sham,12,0,0,1,0,5,0,0,6
5-Sep,312,3,corn,closed,12,0,0,0,0,2,0,0,2
5-Sep,312,3,corn,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,corn,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,3,fallow,closed,12,0,0,0,0,4,0,0,5.5
5-Sep,312,3,fallow,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,fallow,sham,12,0,0,0,0,0,1,0,4.5
5-Sep,312,3,prairie,closed,12,0,0,0,0,1,0,0,2.5
5-Sep,312,3,prairie,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,prairie,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,3,soy,closed,12,0,0,0,1,1,0,0,4.5
5-Sep,312,3,soy,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,soy,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,3,turf,closed,12,0,0,0,1,1,0,0,6
5-Sep,312,3,turf,open,12,0,0,0,0,0,0,0,0
5-Sep,312,3,turf,sham,12,0,0,0,1,2,0,0,3
5-Sep,312,4,corn,closed,12,0,0,0,0,5,0,0,5
5-Sep,312,4,corn,open,12,0,0,0,0,0,0,0,0
5-Sep,312,4,corn,sham,12,0,0,0,3,2,0,0,5
5-Sep,312,4,fallow,closed,8,0,0,0,0,3,0,0,5
5-Sep,312,4,fallow,open,12,0,0,0,0,0,0,0,0
5-Sep,312,4,fallow,sham,12,0,0,0,0,2,0,0,2
5-Sep,312,4,prairie,closed,12,0,0,0,0,0,0,0,0
5-Sep,312,4,prairie,open,12,0,0,0,0,0,0,0,0
5-Sep,312,4,prairie,sham,12,0,0,0,0,0,0,0,1
5-Sep,312,4,soy,closed,12,0,0,0,0,3,0,0,5
5-Sep,312,4,soy,open,12,0,0,1,0,0,0,0,1
5-Sep,312,4,soy,sham,12,0,0,0,0,0,0,0,0
5-Sep,312,4,turf,closed,12,0,0,0,0,2,0,0,4.5
5-Sep,312,4,turf,open,12,0,0,0,0,0,0,0,0
5-Sep,312,4,turf,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,1,corn,closed,12,0,0,0,0,0,2,1,3
12-Sep,480,1,corn,open,12,0,0,0,0,0,0,0,0
12-Sep,480,1,corn,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,1,fallow,closed,12,0,0,0,0,0,1,0,1
12-Sep,480,1,fallow,open,12,0,0,0,0,0,0,0,0
12-Sep,480,1,fallow,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,1,prairie,closed,12,0,0,0,0,0,2,0,2
12-Sep,480,1,prairie,open,12,0,0,0,0,0,0,0,0
12-Sep,480,1,prairie,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,1,soy,closed,12,0,0,0,0,0,0,0,0
12-Sep,480,1,soy,open,12,0,0,0,0,0,0,0,0
12-Sep,480,1,soy,sham,8,0,0,0,0,0,0,0,0
12-Sep,480,1,turf,closed,12,0,0,0,0,0,2,0,2
12-Sep,480,1,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,1,turf,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,2,corn,closed,12,0,0,0,0,0,3,2,7.5
12-Sep,480,2,corn,open,12,0,0,0,0,0,0,0,0
12-Sep,480,2,corn,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,2,fallow,closed,12,0,0,0,0,0,3,0,3
12-Sep,480,2,fallow,open,12,0,0,0,0,0,0,0,0
12-Sep,480,2,fallow,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,2,prairie,closed,12,0,0,0,0,0,4,0,4
12-Sep,480,2,prairie,open,12,0,0,0,0,0,0,0,0
12-Sep,480,2,prairie,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,2,soy,closed,12,0,0,0,0,0,2,0,2
12-Sep,480,2,soy,open,12,0,0,0,0,0,0,0,0
12-Sep,480,2,soy,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,2,turf,closed,12,0,0,0,0,0,2,5,7
12-Sep,480,2,turf,open,12,0,0,0,0,0,0,0,0
12-Sep,480,2,turf,sham,12,0,0,0,0,0,1,0,1
12-Sep,480,3,corn,closed,12,0,0,0,0,0,0,0,0
12-Sep,480,3,corn,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,corn,sham,12,0,0,0,0,0,0,0,0
12-Sep,480,3,fallow,closed,12,0,0,0,0,0,2,3,5
12-Sep,480,3,fallow,open,12,0,0,0,0,0,0,0,0
12-Sep,480,3,fallow,sham,12,0,0,0,0,0,3,0,3
